agenda,kategori_harian_id,user_id,status,detail_kerja,poin,date
inspeksi area TSP,2.0,15.0,Selesai,Cek area bocor kantor TSP,2.0,2025-02-26
koordinasi spv wheat ,1.0,15.0,Selesai,perbaikan sipil dan memo kerusakan,2.0,2025-02-26
monitoring vendor,,15.0,Selesai,perbaikan pembuangan TSP,2.0,2025-02-26
koordinasi PT outsourcig,1.0,15.0,Selesai,jadwal dan jobdesk Teknisi dan clleaning service,2.0,2025-02-26
Kordinasi dengan Tim Ob dan Div Lain,3.0,17.0,Selesai,Kordinasi penitipan Berkas dan Barang Media dan Maintenance,2.0,2025-02-26
Monitoring Grup CS dan Ob,1.0,17.0,Selesai,Monitoring Repotan TIM OB dan Cs,2.0,2025-02-26
Pengecekan Area kantor Tsp,1.0,17.0,Selesai,"Pengecekan Kebutuhan,Kerapihan,Kerusakan dan Kebersihan",2.0,2025-02-26
Update data di Spredsheet,3.0,17.0,Selesai,Merekap data Ceklisan OB dan CS,2.0,2025-02-26
Kordinasi dengan Tim Aset,1.0,17.0,Selesai,"serah Terima Barang Handuk cuci tangan 6 pcs,dan knop kompor 2 pcs ",2.0,2025-02-26
Kordinasi Dengan Admin,3.0,17.0,Selesai,Update Terkait pengajuan ,2.0,2025-02-26
Membuat LAporan Bulanan ,3.0,17.0,Selesai,LAporan Bulanan Ceklisan Tim OB dan CS,2.0,2025-02-26
Perbaikan gerbang d ciberem,,1.0,Selesai,Perbaikan gerbang d ciberem,2.0,2025-02-26
Pergantian baut stim,3.0,1.0,Selesai,Pergantian baut stim,2.0,2025-02-26
Pergantian baut stim,3.0,2.0,Selesai,Pergantian baut stim,2.0,2025-02-26
Perbaikan gerbang d ciberem,,2.0,Selesai,Perbaikan gerbang d ciberem,2.0,2025-02-26
pembongkaran rak di ruang asset,3.0,,Selesai,pembongkaran rak di ruang asset,2.0,2025-02-26
pengukuran di ruang finance guna untuk pemasangan karpet,3.0,,Selesai,pengukuran di ruang finance guna untuk pemasangan karpet,2.0,2025-02-26
 lanjut penambahan pemasangan bantalan rak di ruang asset,3.0,,Selesai, lanjut penambahan pemasangan bantalan rak di ruang asset,2.0,2025-02-26
penggantian stiker dkriuk di office kemitraan,,,Selesai,penggantian stiker dkriuk di office kemitraan,2.0,2025-02-26
pendampingan pendor pengecekan/perbaikan selokan pembuangan kamar mandi tengah yang mampet,,,Selesai,pendampingan pendor pengecekan/perbaikan selokan pembuangan kamar mandi tengah yang mampet,2.0,2025-02-26
pembersihan selokan pembuangan di depan office,3.0,,Selesai,pembersihan selokan pembuangan di depan office,2.0,2025-02-26
koordinasi dengan aset,3.0,15.0,Selesai,"pengajuan,serah terima barang dan LPJ",2.0,2025-02-27
update spreadsheet,3.0,15.0,Selesai,"jobdesk Harian,data maintenance",2.0,2025-02-27
koordinasi finance,3.0,15.0,Selesai,material dan kebutuhan service serta pencairan dana pengajuan,2.0,2025-02-27
koordinasi SPV accounting,1.0,15.0,Selesai,sekat finance (BRP),2.0,2025-02-27
koordinasi Manager jateng,,15.0,Selesai,pengadaan dan perbaikan kantor regional jateng,2.0,2025-02-27
inspeksi area TSP,2.0,15.0,Selesai,Cek area bocor kantor TSP,2.0,2025-02-27
koordinasi PT outsourcig,1.0,15.0,Selesai,jadwal dan jobdesk Teknisi dan clleaning service,2.0,2025-02-27
koordinasi vendor AC,1.0,15.0,Selesai,"tukar ac ruangan aset dan setup,di kerjakan besok",2.0,2025-02-27
koordinasi spv jabar,1.0,15.0,Selesai,"naik daya dan instalasi listrik stokis cianjur,indramayu dan purwakarta",2.0,2025-02-27
koordinasi HRD dan HEAD UNIT,1.0,15.0,Selesai,"JAdwal Teknisi,clleaning service dan staff bulan maret dan skema Ramadhan",2.0,2025-02-27
kooordinasi PIC JATENG,1.0,15.0,Progres,susun dan sortir perbaikan dan pengadaan sipil kantor regional jateng,2.0,2025-02-27
koordinasi pic Wita,1.0,15.0,Selesai,monitoring naik daya stoks bali,2.0,2025-02-27
koordinasi Manager WHEAT,1.0,15.0,Selesai,skema peraikan dan pengadaan barang denga pettycash,2.0,2025-02-27
Susun laporan bulanan,3.0,15.0,Progres,laporan bulanan Februari,2.0,2025-02-27
koordinasi Poultry,3.0,15.0,Selesai,"agenda meeting,perbaikan dan keruskan area produksi",2.0,2025-02-27
distribusi kurma,,15.0,Progres,distribusi kurma divisi GA,2.0,2025-02-27
koordinasi vendor PLN,,15.0,Progres,naik daya dan instalasi panel listrik 3 phase gudang bandung,2.0,2025-02-27
Kordinasi dengan Tim Ob dan Div Lain,3.0,17.0,Selesai,"Kordinasi Terkait pengantaran berkas dan barang titipan Kurma untuk dirkeu,Ayam untuk RNd",2.0,2025-02-27
Monitoring Grup CS dan Ob,1.0,17.0,Selesai,Monitoring Repotan TIM OB dan Cs,2.0,2025-02-27
Pengecekan Area kantor Tsp,1.0,17.0,Selesai,"Pengecekan Kebutuhan,Kerapihan,Kerusakan dan Kebersihan",2.0,2025-02-27
Kordinasi dengan Maintenance ,3.0,17.0,Selesai,Kordinasi Untuk perbaikan Bocor Kamar mandi Dir'op,2.0,2025-02-27
Kordinasi dengan Tim Aset,1.0,17.0,Selesai,"Kordinasi Update Barang Pengajuan,Obat""an",2.0,2025-02-27
Membuat Jadwal Tim OB dan CS,3.0,17.0,Selesai,,2.0,2025-02-27
Pembagian Kurma ,1.0,17.0,Selesai,Pembagian dan serah terima Kurma untuk Ke PJ setiap DIvisi,2.0,2025-02-27
CUTI SAKIT,,1.0,,,0.0,2025-02-27
CUTI SAKIT,,1.0,,,0.0,2025-02-27
CUTI SAKIT,,1.0,,,0.0,2025-02-27
CUTI SAKIT,,1.0,,,0.0,2025-02-27
CUTI SAKIT,,1.0,,,0.0,2025-02-27
CUTI SAKIT,,1.0,,,0.0,2025-02-27
CUTI SAKIT,,1.0,,,0.0,2025-02-27
CUTI SAKIT,,1.0,,,0.0,2025-02-27
CUTI SAKIT,,1.0,,,0.0,2025-02-27
CUTI SAKIT,,1.0,,,0.0,2025-02-27
bersihkan saluran air ,3.0,2.0,Selesai,bersihkan saluran air selokan cibereum,2.0,2025-02-27
pengecekan bocor cibereum,2.0,2.0,Selesai,pengecekan bocor cibereum ada 3 titik,2.0,2025-02-27
pemasangan CCTV ciberem,,2.0,Selesai,pemasangan CCTV ciberem depan pos,2.0,2025-02-27
pemasangan CCTV ciberem,,2.0,Selesai,pemasangan CCTV ciberem depan dalam office,2.0,2025-02-27
pengencangan kran wastafel dapur TSP,3.0,,Selesai,pengencangan kran wastafel dapur TSP,2.0,2025-02-27
pengecekan dan perbaikan monitor CCTV di ruang dir'op,3.0,,Selesai,pengecekan dan perbaikan monitor CCTV di ruang dir'op,2.0,2025-02-27
perbaikan monitor di ruang dir'op selesai dan sudah normal kembali.,3.0,,Selesai,perbaikan monitor di ruang dir'op selesai dan sudah normal kembali.,2.0,2025-02-27
mengeksekusi pembuatan ruang admin,,,Progres,mengeksekusi pembuatan ruang admin,0.0,2025-02-27
Backup  kantor BRP,1.0,17.0,Selesai,Tim CS yang Izin Cuti ,2.0,2025-02-28
Backup  kantor BRP,1.0,17.0,Selesai,Tim CS yang Izin Cuti ,2.0,2025-02-28
Backup  kantor BRP,1.0,17.0,Selesai,Tim CS yang Izin Cuti ,2.0,2025-02-28
Backup  kantor BRP,1.0,17.0,Selesai,Tim CS yang Izin Cuti ,2.0,2025-02-28
Backup  kantor BRP,1.0,17.0,Selesai,Tim CS yang Izin Cuti ,2.0,2025-02-28
Backup  kantor BRP,1.0,17.0,Selesai,Tim CS yang Izin Cuti ,2.0,2025-02-28
Backup  kantor BRP,1.0,17.0,Selesai,Tim CS yang Izin Cuti ,2.0,2025-02-28
Backup  kantor BRP,1.0,17.0,Selesai,Tim CS yang Izin Cuti ,2.0,2025-02-28
Backup  kantor BRP,1.0,17.0,Selesai,Tim CS yang Izin Cuti ,2.0,2025-02-28
Backup  kantor BRP,1.0,17.0,Selesai,Tim CS yang Izin Cuti ,2.0,2025-03-01
Backup  kantor BRP,1.0,17.0,Selesai,Tim CS yang Izin Cuti ,2.0,2025-03-01
Backup  kantor BRP,1.0,17.0,Selesai,Tim CS yang Izin Cuti ,2.0,2025-03-01
Backup  kantor BRP,1.0,17.0,Selesai,Tim CS yang Izin Cuti ,2.0,2025-03-01
Backup  kantor BRP,1.0,17.0,Selesai,Tim CS yang Izin Cuti ,2.0,2025-03-01
Backup  kantor BRP,1.0,17.0,Selesai,Tim CS yang Izin Cuti ,2.0,2025-03-01
Backup  kantor BRP,1.0,17.0,Selesai,Tim CS yang Izin Cuti ,2.0,2025-03-01
Backup  kantor BRP,1.0,17.0,Selesai,Tim CS yang Izin Cuti ,2.0,2025-03-01
Backup  kantor BRP,1.0,17.0,Selesai,Tim CS yang Izin Cuti ,2.0,2025-03-01
JOBDESK HARIAN TIM SERVICE,,,,,,2025-03-01
Meeting bulanan GA,3.0,15.0,Selesai,Evaluasi dan pemhasan swot bulan maret,1.0,2025-03-03
koordinasi spv jabar,1.0,15.0,Selesai,Naik daya stokis Indramayu dan Purwakarta,2.0,2025-03-03
Koordinasi PO finance,1.0,15.0,Selesai,Spek material dan kebutuahan service,2.0,2025-03-03
pengarahan jobdesk admin,1.0,15.0,Selesai,pengarahan team aset pak badrul untuk database maintenance,2.0,2025-03-03
koodinasi Manager finance,1.0,15.0,Selesai,akad palembang untuk pembayaran PPH,2.0,2025-03-03
Update spreadsheet,3.0,15.0,Selesai,"jobdesk daily,SWOT,data  maintenance",1.0,2025-03-03
inspeksi area bocor TSP,2.0,15.0,Selesai,"Parkiran,kantor, dll",3.0,2025-03-03
Monitoring di gudang tepung,,9.0,Selesai,Monitoring di gudang tepung,3.0,2025-03-03
Koordinasi dengan tim asset,3.0,9.0,Selesai,Koordinasi dengan tim asset,1.0,2025-03-03
Koordinasi dengan dengan vendor,,9.0,Selesai,Koordinasi dengan dengan vendor,3.0,2025-03-03
Koordinasi dengan pihak PLN,,9.0,Selesai,Koordinasi dengan pihak PLN,3.0,2025-03-03
Koordinasi dengan tim bandung,,9.0,Selesai,Koordinasi dengan tim bandung,3.0,2025-03-03
Pengawasan pemasangan rangka dan skat 1,3.0,9.0,Selesai,Pengawasan pemasangan rangka dan skat 1,1.0,2025-03-03
Report Hasil Pengerjaan ,3.0,9.0,Selesai,Report Hasil Pengerjaan ,1.0,2025-03-03
Meeting internal GA,3.0,16.0,Selesai,Pembahasan Plan dan SWOT,1.0,2025-03-03
Kordinasi dengan Pemilik Rumah kantor IPB,1.0,16.0,Selesai,Pembayaran PDAM,2.0,2025-03-03
kordinasi dengan Pemilik Rumah Mesh SM,1.0,16.0,Selesai,Pembayaran SAB ,2.0,2025-03-03
kordinasi dengan Admin GA,1.0,16.0,Selesai,Tagihan Rutin Bulanan,2.0,2025-03-03
kordinasi dengan pak Budi,1.0,16.0,Selesai,kandidat calon BHL,2.0,2025-03-03
kordinasi dengan ketua RW Bubulak,1.0,16.0,Selesai,Tenaga Kerja Warga Lokal,2.0,2025-03-03
monitoring Group ,1.0,16.0,Selesai,Security dan OB Bandung,2.0,2025-03-03
kordinasi dengan Regional Sumatera,1.0,16.0,Selesai,salinan akta notaris palembang,2.0,2025-03-03
kordinasi dengan SPv RPA Poultry,1.0,16.0,Selesai,pembayaran mesh kryawan di RPA Mojokerto,2.0,2025-03-03
Monitoring area kanto Tsp,1.0,17.0,Selesai,"Pengecekan Kebersihan,dan kerusakan Area kantor",2.0,2025-03-03
Kordinasi dengan Tim Ob dan Div lain ,3.0,17.0,Selesai,Kordinasi terkait penitipan berkas dan Penitipan Barang,2.0,2025-03-03
Meeteng Internal Bulanan Tim G.A,3.0,17.0,Selesai,Pembahasan Plan dan SWOT,2.0,2025-03-03
Kordinasi dengan TIm Aset,1.0,17.0,Selesai,kordinasi terkait service motor oprasional ,2.0,2025-03-03
Membuat Laporan,1.0,17.0,Selesai,Membuat Laporan Hasil meeting Tim G.A,2.0,2025-03-03
panasin mesin genset dan pengecekan solar diho,4.0,2.0,Selesai,panasin mesin genset dan pengecekan solar diho,3.0,2025-03-03
MESIN TEPUNG,4.0,2.0,Selesai,perbaikan dan pengantian puli dimesin 50 kilo yg F.DKASSET 1034,3.0,2025-03-03
MESIN TEPUNG,4.0,2.0,Selesai, A.DKASSET1033,3.0,2025-03-03
MESIN TEPUNG,4.0,2.0,Selesai,E.DKASSET1032,3.0,2025-03-03
Menganti oli stim diho,7.0,2.0,Selesai,Menganti oli stim diho,2.0,2025-03-03
SEKAT ADMIN,6.0,5.0,Progres,Baut mesin stenlis sampe sekarang blm ada,2.0,2025-03-03
pemasangan stopkontak terminal 6 lobang di ruang media sebelum proses dan ,7.0,5.0,Selesai,pemasangan stopkontak terminal 6 lobang di ruang media sebelum proses dan ,2.0,2025-03-03
",penambahan dan pemasangan 1 titik lampu di ruang asset",7.0,5.0,Selesai,",penambahan dan pemasangan 1 titik lampu di ruang asset",2.0,2025-03-03
perbaikan kursi di ruang asset,7.0,5.0,Selesai,perbaikan kursi di ruang asset,2.0,2025-03-03
penggantian cctv baru di ruang finance,7.0,5.0,Selesai,penggantian cctv baru di ruang finance,2.0,2025-03-03
pembuatan stok kontak ruang meeting di BRP,5.0,5.0,Selesai,pembuatan stok kontak ruang meeting di BRP,2.0,2025-03-03
MESIN TEPUNG,4.0,1.0,Progres,Baut mesin stenlis sampe sekarang blm ada,2.0,2025-03-03
MESIN TEPUNG,4.0,1.0,Selesai,Pemasangan gir blok yg rusak ,3.0,2025-03-03
MESIN TEPUNG,4.0,1.0,Selesai,perbaikan mesin E,3.0,2025-03-03
Penutupan lubang masuk tikus area pintu ciler,5.0,1.0,Selesai,Penutupan lubang masuk tikus area pintu ciler,2.0,2025-03-03
koordinasi spv promosii event,1.0,15.0,Selesai,timeline bukber dkriuk,2.0,2025-03-04
koordinasi spv jabar,1.0,15.0,Selesai,perbaikan dan kerusakan di gudang tritan,2.0,2025-03-04
monitoring proyek bandung,1.0,15.0,Selesai,,2.0,2025-03-04
Koordinasi PO finance,1.0,15.0,Selesai,Spek material dan kebutuahan service,2.0,2025-03-04
pengarahan jobdesk admin,1.0,15.0,Selesai,pengarahan team aset pak badrul untuk database maintenance,2.0,2025-03-04
koordinasi aset,3.0,15.0,Selesai,"pengajuan,LPJ,serah terima barang",1.0,2025-03-04
Update spreadsheet,3.0,15.0,Selesai,"jobdesk daily,data  maintenance,timeline",1.0,2025-03-04
koordinasi IT,3.0,15.0,Selesai,system service dan IT,1.0,2025-03-04
Memindahkan meja Dan kursi dari kantor regional jabar ke gudang tritan bandung,,9.0,Selesai,,3.0,2025-03-04
Mencari Dinamo mesin jahit tepung,,9.0,Selesai,,3.0,2025-03-04
Pengawasan pemasangan skat di gudang bandung,1.0,9.0,Selesai,,2.0,2025-03-04
Koordinasi dengan tim,1.0,9.0,Selesai,,2.0,2025-03-04
Koordinasi dengan asset terkait pengajuan,1.0,9.0,Selesai,,2.0,2025-03-04
Koordinasi dengan vendor renovasi,1.0,9.0,Selesai,,2.0,2025-03-04
kordinasi denngan Spv Humas Sumatera,1.0,16.0,Selesai,pengajuan proposal di Stokis Bukit Tinggi,2.0,2025-03-04
kordinasi denngan Teknisi Bandung,1.0,16.0,Selesai,perbaikan kebocoran masjid RPA Bandung,2.0,2025-03-04
kordinasi dengan pemilik ruko banyumas,1.0,16.0,Selesai,kendala ruko tertabrak mobil truck dedicated,2.0,2025-03-04
kordinasi dengan Pic Jateng,1.0,16.0,Selesai,kronologis ruko bannyumas yang tertabrak,2.0,2025-03-04
monitoring Group OB dan security Bandung,1.0,16.0,Selesai,monitoring jobdesk,2.0,2025-03-04
kordinasi dengan PIC stokis Tasikmalaya,1.0,16.0,Selesai,pengajuan kenaikan deya listrik stokis Tasikmalaya,2.0,2025-03-04
kordinasi dengan RT TSP,1.0,16.0,Selesai,pengajuan proposal kegiatan Ramadhan,2.0,2025-03-04
kordinasi dengan Spv Poultry,1.0,16.0,Selesai,Tenaga kerja lokal,2.0,2025-03-04
kordinasi memo kenaikan daya listrik,1.0,16.0,Selesai,stokis purwakarta,2.0,2025-03-04
Update data maintenance,3.0,16.0,Selesai,data maintenance Bandung,1.0,2025-03-04
Kordinasi dengan Tim Ob dan Div Lain,3.0,17.0,Selesai,Kordinasi terkait penitipan Barang RND dan Media,2.0,2025-03-04
Kordinasi dengan TIm Asset,1.0,17.0,Selesai,Serah Terima BArang Gromoxone 1 botol,2.0,2025-03-04
Pengecekan Area kantor TSP,1.0,17.0,Selesai,"Monitoring Kebersihan, Kerusakan,dan kerusakan area kantor",2.0,2025-03-04
Kordinasi dengan Admin,1.0,17.0,Selesai,Pengajuan wipol 4 PCS untuk kantor TSP,2.0,2025-03-04
Pengecekan Area kantor BRP,1.0,17.0,Selesai,"Monitoring Kebersihan, Kerusakan,dan kerusakan area kantor",2.0,2025-03-04
Pengecekan Area kantor HO,1.0,17.0,Selesai,"Monitoring Kebersihan, Kerusakan,dan kerusakan area kantor",2.0,2025-03-04
UPdate data di Spredsheet,3.0,17.0,Selesai,Update data ceklisan OB dan CS,2.0,2025-03-04
Kordinasi Dengan Poultry ,,17.0,Selesai,Penukaran Rak Sepatu Untuk di Office,3.0,2025-03-04
MESIN STEAM,4.0,2.0,Selesai,roses penggantian oli setim air dengan oli yang baru..,3.0,2025-03-04
MESIN TEPUNG,4.0,2.0,Selesai,Perbaikan puli dimesin E DKASSET1032,3.0,2025-03-04
MESIN TEPUNG,4.0,2.0,Selesai,Pegantian puli mesin yg  D,3.0,2025-03-04
SEKAT ARSIP BR,6.0,5.0,Progres,pengukuran balkon lantai 2 yang akan di buat ruang arsip di office finance,2.0,2025-03-04
pemasangan appar di ruang tengah office TSP ,7.0,5.0,Selesai,pemasangan appar di ruang tengah office TSP ,2.0,2025-03-04
perbaikan kursi di ruang media ,7.0,5.0,Selesai,perbaikan kursi di ruang media ,2.0,2025-03-04
DAPUR RND,5.0,5.0,Selesai,pengangkatan puing dan pengecoran lantai di ruang dapur RND,2.0,2025-03-04
DAPUR RND,5.0,5.0,Selesai,pengecoran septic tank di ruang dapur RND ,2.0,2025-03-04
DAPUR RND,5.0,5.0,Selesai,pengecoran septic tank di ruang dapur RND ,2.0,2025-03-04
memperbaiki mesin steam,4.0,1.0,Selesai,memperbaiki mesin steam POULTRY,3.0,2025-03-04
MESIN TEPUNG,4.0,1.0,Selesai,Perbaikan puli dimesin E DKASSET1032,3.0,2025-03-04
MESIN TEPUNG,4.0,1.0,Selesai,Pegantian puli mesin yg  D,3.0,2025-03-04
Memperbaiki troli yg patah,7.0,1.0,Selesai,Memperbaiki troli yg patah,2.0,2025-03-04
Koordinasi PO finance,1.0,15.0,Selesai,Spek material dan kebutuahan service,2.0,2025-03-05
pengarahan jobdesk admin,1.0,15.0,Selesai,pengarahan team aset pak badrul untuk database maintenance,2.0,2025-03-05
koordinasi aset,3.0,15.0,Selesai,"pengajuan,LPJ,serah terima barang",1.0,2025-03-05
Update spreadsheet,3.0,15.0,Selesai,"jobdesk daily,data  maintenance,timeline",1.0,2025-03-05
koordinasi vendor AC,1.0,15.0,Selesai,general cleaning head office dan produksi,2.0,2025-03-05
koordinasi spv poultry,1.0,15.0,Selesai,general cleaning head office dan produksi,2.0,2025-03-05
Koordinasi vendor kanopi,1.0,15.0,Selesai,perbaikan bocor parkiran TSP,2.0,2025-03-05
koordinasi SPV FINANCE,1.0,15.0,Selesai,alur pengajuan pettycash,2.0,2025-03-05
koordinasi manager ,1.0,15.0,Selesai,memo kerusakan frezzer,2.0,2025-03-05
monitoring grup,3.0,15.0,Selesai,"komplain,memo,teknisi,dan CS/OB",1.0,2025-03-05
pengecekan LPJ,3.0,15.0,Selesai,Crosscheck LPJ 24 FEB-3 MARET,1.0,2025-03-05
Pengawasan pelanjut partisi,1.0,9.0,Selesai,,2.0,2025-03-05
Koordinasi dengan vendor terkait pemasangan panel,1.0,9.0,Selesai,,2.0,2025-03-05
Koordinasi dengan pihak tritan,1.0,9.0,Selesai,,2.0,2025-03-05
Koordinasi dengan vendor pemasangan filter,1.0,9.0,Selesai,,2.0,2025-03-05
Koordinasi dengan tim teknisi di bandung terkait teknis pengecetan,1.0,9.0,Selesai,,2.0,2025-03-05
Koordinasi dengan Manger area untuk teknis pengecetan,1.0,9.0,Selesai,,2.0,2025-03-05
Koordinasi dengan tim asset terkait pengajuan,1.0,9.0,Selesai,,2.0,2025-03-05
Pendaftaran kenaikan daya listrik,1.0,16.0,Selesai,stokis Purwakarta,2.0,2025-03-05
pengajuan penambahan karyawan baru,1.0,16.0,Selesai,"OB Bandung, Teknisi Bogor",2.0,2025-03-05
kordinasi dengan pak didik Hajar Aswad,1.0,16.0,Selesai,Follup pengajuan SV pengiriman stokis Palembang,2.0,2025-03-05
kordinasi dengan bu Syifa Hajar Aswad,1.0,16.0,Selesai,permintaan SJ pengiriman stokis Palembang,2.0,2025-03-05
kordinasi dengan divisi Asset,1.0,16.0,Selesai,Tagihan Rutin,2.0,2025-03-05
kordinasi dengan Finance,1.0,16.0,Selesai,pembayaran tunggakan tagihan rutin,2.0,2025-03-05
monitoring group ,3.0,16.0,Selesai,OB dan Security Bandung,1.0,2025-03-05
Pengecekan Area kantor TSP,1.0,17.0,Selesai,"Monitoring Kebersihan, Kerusakan,dan kerusakan area kantor",2.0,2025-03-05
kordinasi dengan tim Ob dan Div lain,3.0,17.0,Selesai,"Kordinasi Terkait penitipan Barang dan Berkas untuk TIM IT,dan Security",2.0,2025-03-05
Monitoring Grup OB dan CS,3.0,17.0,Selesai,Monitoring repotan TIm CS dan OB,2.0,2025-03-05
Kordinasi dengan Admin ,1.0,17.0,Selesai,"kordinasi Terkait pengajuan Barang Pewangi 2 pcs,Lampu 1 ps",2.0,2025-03-05
Update data ceklisan OB dan CS,3.0,17.0,Selesai,merekap data ceklisan TIM OB dan CS,2.0,2025-03-05
Kordinasi dengan TIM GA Bandung,1.0,17.0,Selesai,Kordinasi Terkait Ceklisan OB dan CS,2.0,2025-03-05
Kordinasi dengan TIM Finance ,1.0,17.0,Selesai,Terkait pengajuan Rak sepatu dan Sendal,2.0,2025-03-05
Pembuatan drill gudang utama ciberem 1,6.0,2.0,Progres,Pembuatan drill gudang utama ciberem 1,2.0,2025-03-05
pengecekan kipas angin,7.0,2.0,Selesai,kipas angin diproduksi tepung tdk bisa digunakan kembali gulungannya kebakar harus digantti,2.0,2025-03-05
Pembuatan drill gudang utama ciberem 1,6.0,1.0,Progres,Pembuatan drill gudang utama ciberem 1,2.0,2025-03-05
cek pintu office cibereum,7.0,1.0,Selesai,harus di ajukan baru,2.0,2025-03-05
Koordinasi PO finance,1.0,15.0,Selesai,Spek material dan kebutuahan service,2.0,2025-03-06
pengarahan jobdesk admin,1.0,15.0,Selesai,pengarahan team aset pak badrul untuk database maintenance,2.0,2025-03-06
koordinasi aset,3.0,15.0,Selesai,"pengajuan,LPJ,serah terima barang",1.0,2025-03-06
Update spreadsheet,3.0,15.0,Selesai,"jobdesk daily,data  maintenance,timeline",1.0,2025-03-06
Monitoring vendor AC,1.0,15.0,Selesai,general cleaning head office dan produksi,2.0,2025-03-06
monitoring grup,3.0,15.0,Selesai,"komplain,memo,teknisi,dan CS/OB",1.0,2025-03-06
Meeting event bukber,1.0,15.0,Selesai,Meeting event bukber,2.0,2025-03-06
koordinasi SPV stokis jabar 2,1.0,15.0,Selesai,kerusakan meteran dan bocor pdam stokis bekasi,2.0,2025-03-06
survey dengan vendor,2.0,15.0,Selesai,pengecekan bocor dan negosiasi skema pembayaran,3.0,2025-03-06
koordinasi spv marketing,1.0,15.0,Selesai,pngajuan santunan sakit,2.0,2025-03-06
Proses pembuatan pintu utama,,9.0,Selesai,,3.0,2025-03-06
Proses sealant pada jendela,,9.0,Selesai,,3.0,2025-03-06
Pengawasan pengomponan dan pengecetan,1.0,9.0,Selesai,,2.0,2025-03-06
Pengawasan pembuatan pintu,1.0,9.0,Selesai,,2.0,2025-03-06
Koordinasi dengan regional jabar,1.0,9.0,Selesai,,2.0,2025-03-06
Koordinasi dengan asset,1.0,9.0,Selesai,,2.0,2025-03-06
Koordinasi dengan tim po untuk pembelian material,1.0,9.0,Selesai,,2.0,2025-03-06
kordinasi pembayaran tambah daya listrik ,1.0,16.0,Selesai,stokis Purwakarta dan stokis Tasikmalaya,2.0,2025-03-06
kordinasi dengan admin poultry,1.0,16.0,Selesai,terkait penambahan tagihan rutin,2.0,2025-03-06
kordinasi dengan Manager Area Jabar,1.0,16.0,Selesai,pengajuan OB baru untuk kantor Tritan,2.0,2025-03-06
pengarahan Tim Teknisi Bandung,1.0,16.0,Selesai,Reeport Jobdesk di Group,2.0,2025-03-06
kordinasi dengan Spv Region Sumatera,1.0,16.0,Selesai,data penerimaan kurma ,2.0,2025-03-06
kordinasi dengan Tim Asset,1.0,16.0,Selesai,pendataan Asset Jabar,2.0,2025-03-06
kordinasi dengan Admin GA,1.0,16.0,Selesai,pengajuan biaya Santunan,2.0,2025-03-06
monitoring group ,3.0,16.0,Selesai,OB dan Security Bandung,1.0,2025-03-06
Pengecekan Area kantor TSP,3.0,17.0,Selesai,"Monitoring Kebersihan, Kerusakan,dan kerusakan area kantor",2.0,2025-03-06
kordinasi dengan tim Ob dan Div lain,1.0,17.0,Selesai,"Kordinasi Terkait penitipan Barang dan Berkas untuk TIM IT,dan Security",2.0,2025-03-06
Monitoring Grup OB dan CS,3.0,17.0,Selesai,Monitoring repotan TIm CS dan OB,2.0,2025-03-06
Kordinasi dengan Admin ,1.0,17.0,Selesai,"kordinasi Terkait pengajuan Rak sepatu,rumah kunci,",2.0,2025-03-06
Update data di spredshet,3.0,17.0,Selesai,merekap data ceklisan OB dan CS,2.0,2025-03-06
kordinasi dengan Maintenance ,1.0,17.0,Selesai,"Kordinasi Terkait perbaikan/Penukaran pintiu kamar mandi,Perbaikan Lemari,dan Pengajuan ukuran Rumah Kunci",2.0,2025-03-06
Perbaikan mesin yg D DKASSET 1035,4.0,2.0,Selesai,Perbaikan mesin yg D DKASSET 1035,3.0,2025-03-06
perbaikan puli yg lepas dimesin E DKASSET 1032,4.0,2.0,Selesai,perbaikan puli yg lepas dimesin E DKASSET 1032,3.0,2025-03-06
pengeboran guna pemasangan drill,6.0,2.0,Progres,pengeboran guna pemasangan drill,2.0,2025-03-06
Pemasangan bender himbauan digudang cibereum seblm dan sesudahh,7.0,2.0,Selesai,Pemasangan bender himbauan digudang cibereum seblm dan sesudahh,2.0,2025-03-06
